-2.006429973323937754e-22,-4.277700343406610682e-10,-1.625409903666699381e-22,-4.587286059239251396e-21,-8.766332246609807087e-07,-9.941811122138711966e-07,-1.096561530405097542e-06,4.610550755222461689e-21,-9.005684933482638525e-09,-9.005684933492735092e-09,-9.005684933485720600e-09,-9.005684933489312219e-09,0.000000000000000000e+00
-2.006429973323937754e-22,-7.125000427770034062e-03,-1.611114090106766289e-22,-1.464130539237045376e-15,-1.500008766332246446e-01,1.499990058188877817e-01,-1.500010965615304059e-01,3.481537746199171107e-16,-1.500000090056849145e-01,-1.500000090056849145e-01,-1.500000090056849145e-01,-1.500000090056849145e-01,0.000000000000000000e+00
1.712499976350862892e-18,-7.107604371897117274e-03,6.605245839589467100e-19,-1.466266688704972278e-15,-1.481433499332039938e-01,1.484608856338113791e-01,-1.473758171437727360e-01,3.471070894407115862e-16,-1.496337762504656443e-01,-1.496337762504655888e-01,-1.496337762504656166e-01,-1.496337762504656166e-01,0.000000000000000000e+00
2.568850286024960535e-18,-7.098926763572453724e-03,1.649026893808765904e-18,-1.465149744366650401e-15,-1.469853233490469313e-01,1.482568392134105129e-01,-1.454960355942603867e-01,3.477544167559382334e-16,-1.494510897594201193e-01,-1.494510897594200083e-01,-1.494510897594200916e-01,-1.494510897594200638e-01,0.000000000000000000e+00
3.424988837462244602e-18,-7.101427496881394970e-03,2.637719677481872251e-18,-1.466021362616834104e-15,-1.467307858348158578e-01,1.497902019111239935e-01,-1.445759960339912387e-01,3.485915060548826362e-16,-1.495037367764504854e-01,-1.495037367764503189e-01,-1.495037367764504577e-01,-1.495037367764504022e-01,0.000000000000000000e+00
4.282186180083596545e-18,-7.116790210571507722e-03,3.627001542751993277e-18,-1.467927835672654562e-15,-1.475513833172789890e-01,1.534012093268135590e-01,-1.447986901934801562e-01,3.483925664931522322e-16,-1.498271623278213116e-01,-1.498271623278210896e-01,-1.498271623278212561e-01,-1.498271623278211728e-01,0.000000000000000000e+00
5.139383522704948489e-18,-7.145539352725699574e-03,4.614518850071285317e-18,-1.470210188494095738e-15,-1.495676499878677568e-01,1.593294806040939648e-01,-1.462971143881462155e-01,3.479955983703095990e-16,-1.504324074258043265e-01,-1.504324074258040489e-01,-1.504324074258042709e-01,-1.504324074258041599e-01,0.000000000000000000e+00
6.850390076158635174e-18,-7.186900612345819422e-03,5.271603845764452749e-18,-1.473336646315103120e-15,-1.528368037410919589e-01,1.676888049209835363e-01,-1.491412655498126349e-01,3.466971171974479990e-16,-1.513031707862279307e-01,-1.513031707862275976e-01,-1.513031707862278474e-01,-1.513031707862277364e-01,0.000000000000000000e+00
7.704199286990969915e-18,-7.239007507889628351e-03,6.260581375597342649e-18,-1.474202969602192661e-15,-1.573524964206608201e-01,1.784650507523233842e-01,-1.533363052313365393e-01,3.472776002247750513e-16,-1.524001580608344564e-01,-1.524001580608340678e-01,-1.524001580608343731e-01,-1.524001580608342343e-01,0.000000000000000000e+00
8.558008497823304657e-18,-7.299371727707690792e-03,6.592153232941746090e-18,-1.473896722635885380e-15,-1.630567166964576598e-01,1.915382297973460546e-01,-1.588327256544212196e-01,3.475316780693103077e-16,-1.536709837412147395e-01,-1.536709837412143231e-01,-1.536709837412146284e-01,-1.536709837412144897e-01,0.000000000000000000e+00
8.558008497823304657e-18,-7.365405611922155524e-03,7.248885681468830930e-18,-1.475622472159907917e-15,-1.698586424169610531e-01,2.067190999703822640e-01,-1.655441053538302953e-01,3.471392101878084551e-16,-1.550611707773087433e-01,-1.550611707773082992e-01,-1.550611707773086323e-01,-1.550611707773084658e-01,0.000000000000000000e+00
1.026562691948797414e-17,-7.434809911433956642e-03,7.912365549531194446e-18,-1.477578189480108686e-15,-1.776535273009344218e-01,2.237868323859996955e-01,-1.733658944853029016e-01,3.488918045390292343e-16,-1.565223139249256323e-01,-1.565223139249251327e-01,-1.565223139249254936e-01,-1.565223139249253270e-01,0.000000000000000000e+00
1.026562691948797414e-17,-7.505761359577819460e-03,8.575711019082524271e-18,-1.479247874556798729e-15,-1.863369474478521748e-01,2.425181847030308535e-01,-1.821903466819894957e-01,3.481077620177030732e-16,-1.580160286226911792e-01,-1.580160286226906519e-01,-1.580160286226910404e-01,-1.580160286226908462e-01,0.000000000000000000e+00
1.112621239389834329e-17,-7.576937492191635273e-03,9.564314833852560935e-18,-1.481158948603111322e-15,-1.958131769071654316e-01,2.627052614070631842e-01,-1.919159087987119539e-01,3.489831884307595983e-16,-1.595144735198241737e-01,-1.595144735198235908e-01,-1.595144735198240349e-01,-1.595144735198238128e-01,0.000000000000000000e+00
1.198679786830871243e-17,-7.647451116372455497e-03,9.888790936038913474e-18,-1.482546668906420477e-15,-2.059987503988568724e-01,2.841636002467737288e-01,-2.024517496668182537e-01,3.491920430266455493e-16,-1.609989708709993472e-01,-1.609989708709987366e-01,-1.609989708709992084e-01,-1.609989708709989864e-01,0.000000000000000000e+00
1.370119255355141632e-17,-7.716754122121857913e-03,1.055203404556470077e-17,-1.483756467042274030e-15,-2.168229611926703604e-01,3.067338997502425113e-01,-2.137189947782204558e-01,3.494237641089514125e-16,-1.624579815183552212e-01,-1.624579815183545550e-01,-1.624579815183550546e-01,-1.624579815183548326e-01,0.000000000000000000e+00
