-2.006429973323937754e-22,-4.277700343406610682e-10,-1.625409903666699381e-22,-4.587286059239251396e-21,-8.766332246609807087e-07,-9.941811122138711966e-07,-1.096561530405097542e-06,4.610550755222461689e-21,-9.005684933482638525e-09,-9.005684933492735092e-09,-9.005684933485720600e-09,-9.005684933489312219e-09,0.000000000000000000e+00
-2.006429973323937754e-22,-7.125000427770034062e-03,-1.611114090106766289e-22,-1.461617385725387137e-15,-1.500008766332246446e-01,1.499990058188877817e-01,-1.500010965615304059e-01,3.475572614452371294e-16,-1.500000090056849145e-01,-1.500000090056849145e-01,-1.500000090056849145e-01,-1.500000090056849145e-01,0.000000000000000000e+00
8.559379084399516739e-19,-7.123077131014662021e-03,3.293347046870161253e-19,-1.462500726170440092e-15,-1.496571201792787353e-01,1.501729660719507142e-01,-1.493668312825124078e-01,3.471598707253722244e-16,-1.499595185476770842e-01,-1.499595185476770565e-01,-1.499595185476770842e-01,-1.499595185476770842e-01,0.000000000000000000e+00
1.711441185166795016e-18,-7.129057629956985290e-03,6.592489187068099958e-19,-1.462258792857595027e-15,-1.499452102237366358e-01,1.515868943989349682e-01,-1.493942720442990590e-01,3.467175675192484385e-16,-1.500854237885681230e-01,-1.500854237885680675e-01,-1.500854237885680953e-01,-1.500854237885680953e-01,0.000000000000000000e+00
1.711441185166795016e-18,-7.144994375832494464e-03,6.592216439035610802e-19,-1.462401507530814074e-15,-1.510477582091256654e-01,1.546000434630663556e-01,-1.502761826593950467e-01,3.463188399564231133e-16,-1.504209342280525274e-01,-1.504209342280524719e-01,-1.504209342280524997e-01,-1.504209342280524997e-01,0.000000000000000000e+00
2.568638527788146960e-18,-7.172168445069465256e-03,9.878239206169687910e-19,-1.463231760275897587e-15,-1.531127586784243599e-01,1.595036028356834057e-01,-1.521713611583085934e-01,3.461643227693037508e-16,-1.509930198961992875e-01,-1.509930198961992043e-01,-1.509930198961992598e-01,-1.509930198961992598e-01,0.000000000000000000e+00
3.425835870409498903e-18,-7.210859625562930468e-03,1.316373320494736085e-18,-1.463757429079870485e-15,-1.562411756332696411e-01,1.664957098770836197e-01,-1.551920697496982915e-01,3.464481288291415639e-16,-1.518075710644827825e-01,-1.518075710644826715e-01,-1.518075710644827270e-01,-1.518075710644827270e-01,0.000000000000000000e+00
4.286421344819868047e-18,-7.260320155057424160e-03,1.644852660373293000e-18,-1.465749595829588490e-15,-1.604806795782527384e-01,1.756681677279758325e-01,-1.593970212050476176e-01,3.472609047270892126e-16,-1.528488453696300320e-01,-1.528488453696298932e-01,-1.528488453696299765e-01,-1.528488453696299765e-01,0.000000000000000000e+00
4.286421344819868047e-18,-7.318984997901088752e-03,1.644601198138737437e-18,-1.466435160196590749e-15,-1.658281557106414394e-01,1.870102562568771720e-01,-1.647926870538677369e-01,3.469122907818738484e-16,-1.540838946926545439e-01,-1.540838946926544051e-01,-1.540838946926544883e-01,-1.540838946926544883e-01,0.000000000000000000e+00
4.286421344819868047e-18,-7.384836419534291513e-03,2.308392761846833483e-18,-1.467034106093149551e-15,-1.722400257395317047e-01,2.004281856209343404e-01,-1.713424347629056155e-01,3.472960420309718188e-16,-1.554702404112482950e-01,-1.554702404112481284e-01,-1.554702404112482395e-01,-1.554702404112482117e-01,0.000000000000000000e+00
5.147006819230237192e-18,-7.455781445913659163e-03,2.633349313317103494e-18,-1.466781017631402096e-15,-1.796465232981759863e-01,2.157729440049279135e-01,-1.789801055003682195e-01,3.472313470865408201e-16,-1.569638199139718471e-01,-1.569638199139716528e-01,-1.569638199139717638e-01,-1.569638199139717361e-01,0.000000000000000000e+00
6.000816030062571933e-18,-7.529930642023201746e-03,2.965004582222772755e-18,-1.467330249475348211e-15,-1.879655572627374760e-01,2.328679848136810393e-01,-1.876238434471349803e-01,3.482463402620903652e-16,-1.585248556215411719e-01,-1.585248556215409499e-01,-1.585248556215410887e-01,-1.585248556215410609e-01,0.000000000000000000e+00
6.000816030062571933e-18,-7.605741576146839503e-03,3.621847221823366718e-18,-1.468139583456160263e-15,-1.971133522744729361e-01,2.515309860766090644e-01,-1.971872201166923189e-01,3.479733136178237492e-16,-1.601208752873019836e-01,-1.601208752873017338e-01,-1.601208752873019003e-01,-1.601208752873018448e-01,0.000000000000000000e+00
6.854625240894906675e-18,-7.682050209413452020e-03,3.953426223077313587e-18,-1.469416364486571641e-15,-2.070111045459367971e-01,2.715878741937698959e-01,-2.075866077325567438e-01,3.490806315453586729e-16,-1.617273728297569935e-01,-1.617273728297567159e-01,-1.617273728297569102e-01,-1.617273728297568547e-01,0.000000000000000000e+00
7.715210715305275820e-18,-7.758035158756687415e-03,4.284942290049303355e-18,-1.469752105886533408e-15,-2.175882583973637319e-01,2.928800813496450495e-01,-2.187451655432600395e-01,3.487819000674941231e-16,-1.633270559738251304e-01,-1.633270559738248251e-01,-1.633270559738250194e-01,-1.633270559738249639e-01,0.000000000000000000e+00
7.715210715305275820e-18,-7.833154147303122983e-03,4.941660298293283666e-18,-1.470919890271286176e-15,-2.287834820396126567e-01,3.152670637530899378e-01,-2.305943877169507050e-01,3.487057597905637154e-16,-1.649085083642764238e-01,-1.649085083642760907e-01,-1.649085083642763128e-01,-1.649085083642762295e-01,0.000000000000000000e+00
7.715210715305275820e-18,-7.907077230684516830e-03,5.598387533197608185e-18,-1.472306863191158736e-15,-2.405443302124539717e-01,3.386260212100022926e-01,-2.430741657133798916e-01,3.496351128770359119e-16,-1.664647838038847139e-01,-1.664647838038843530e-01,-1.664647838038846028e-01,-1.664647838038844918e-01,0.000000000000000000e+00
8.569019926137610561e-18,-7.979628455651088803e-03,5.929864700533023438e-18,-1.475074490573259802e-15,-2.528262928242467900e-01,3.628502342326242469e-01,-2.561320821911394763e-01,3.509914011565608103e-16,-1.679921780137072773e-01,-1.679921780137068887e-01,-1.679921780137071663e-01,-1.679921780137070553e-01,0.000000000000000000e+00
8.569019926137610561e-18,-8.050739509932401325e-03,6.593329179139289765e-18,-1.476284919635444007e-15,-2.655916500908036548e-01,3.878468959836857688e-01,-2.697223932505626864e-01,3.517566292946902483e-16,-1.694892528406823085e-01,-1.694892528406818921e-01,-1.694892528406821974e-01,-1.694892528406820587e-01,0.000000000000000000e+00
9.422829136969945303e-18,-8.120414910394271532e-03,6.924769044568055819e-18,-1.478131705644643631e-15,-2.788083542222301037e-01,4.135349152920321236e-01,-2.838049552001429277e-01,3.518455103227514031e-16,-1.709561033767216798e-01,-1.709561033767212357e-01,-1.709561033767215688e-01,-1.709561033767214300e-01,0.000000000000000000e+00
9.422829136969945303e-18,-8.188706771317479094e-03,7.581423109100467664e-18,-1.479778616392527651e-15,-2.924490346256538587e-01,4.398429136312849153e-01,-2.983442217701040011e-01,3.513932510121340148e-16,-1.723938267645787059e-01,-1.723938267645782341e-01,-1.723938267645785949e-01,-1.723938267645784284e-01,0.000000000000000000e+00
